edges,distance,location_id,PV_NAAM,node_from,node_to,value
"(1323867834, 4313444959, 0)",0.0004943514655447558,PZH01_MST_0853_01,Zuid-Holland,1323867834.0,4313444959.0,564.1428571428571
"(1402771561, 4474353182, 0)",0.0001038542367783768,PZH01_MST_0857_00,Zuid-Holland,1402771561.0,4474353182.0,2514.714285714286
"(1402771630, 1402771568, 0)",0.004485066836109855,PZH01_MST_0857_02,Zuid-Holland,1402771630.0,1402771568.0,1967.857142857143
"(1402734993, 1402734973, 0)",0.002192909957177313,PZH01_MST_0860_00,Zuid-Holland,1402734993.0,1402734973.0,4468.428571428572
"(1402734970, 1402734990, 0)",0.0003788085002858478,PZH01_MST_0861_00,Zuid-Holland,1402734970.0,1402734990.0,3833.214285714286
"(1402668025, 1662802610, 0)",0.0003539562996895351,PZH01_MST_0865_00,Zuid-Holland,1402668025.0,1662802610.0,2276.4285714285716
"(1662802637, 1402668042, 0)",0.0002891044994530794,PZH01_MST_0865_02,Zuid-Holland,1662802637.0,1402668042.0,4134.428571428572
"(1401550794, 1401550810, 0)",5.102889334185761e-06,PZH01_MST_0870_00,Zuid-Holland,1401550794.0,1401550810.0,1769.9285714285713
"(1401550829, 1401550813, 0)",0.0002543795948347731,PZH01_MST_0870_02,Zuid-Holland,1401550829.0,1401550813.0,2742.8571428571427
"(1400469917, 484523294, 0)",2.743732014703864e-05,PZH01_MST_0877_00,Zuid-Holland,1400469917.0,484523294.0,1545.4285714285713
"(612561708, 1400469915, 0)",2.6826496182963054e-05,PZH01_MST_0877_01,Zuid-Holland,612561708.0,1400469915.0,2337.785714285714
"(345616145, 345616160, 0)",0.00034908770658916526,PZH01_MST_0881_00,Zuid-Holland,345616145.0,345616160.0,1001.5
"(44357658, 44351811, 0)",0.0002800843967954035,PZH01_MST_0886_00,Zuid-Holland,44357658.0,44351811.0,647.0
"(44384035, 44434016, 0)",0.0002526162073442109,PZH01_MST_0888_01,Zuid-Holland,44384035.0,44434016.0,276.5
"(44311496, 44358530, 0)",3.4387565905906406e-05,PZH01_MST_0890_01,Zuid-Holland,44311496.0,44358530.0,536.2142857142857
"(665340567, 44415079, 0)",0.00018480195693460608,PZH01_MST_0891_01,Zuid-Holland,665340567.0,44415079.0,511.0
"(44226480, 44240257, 0)",0.0003800546453993966,PZH01_MST_0893_01,Zuid-Holland,44226480.0,44240257.0,464.42857142857144
"(44198523, 44240257, 0)",0.0006425727289931202,PZH01_MST_0896_00,Zuid-Holland,44198523.0,44240257.0,845.9285714285714
"(44067912, 44017948, 0)",0.0028323265464214203,PZH01_MST_0897_01,Zuid-Holland,44067912.0,44017948.0,350.42857142857144
"(43741527, 43740377, 0)",7.021336234604145e-05,PZH01_MST_0901_00,Zuid-Holland,43741527.0,43740377.0,915.4285714285714
"(43740377, 43741527, 0)",2.991151809041701e-05,PZH01_MST_0901_01,Zuid-Holland,43740377.0,43741527.0,1076.7857142857142
"(4558553675, 2278931049, 0)",2.914947589686957e-05,PZH01_MST_0903_00,Zuid-Holland,4558553675.0,2278931049.0,829.2857142857143
"(2278931049, 4558553675, 0)",9.354614546579204e-06,PZH01_MST_0903_01,Zuid-Holland,2278931049.0,4558553675.0,526.0714285714286
"(43835820, 2273442871, 0)",0.0006666185602662313,PZH01_MST_0908_00,Zuid-Holland,43835820.0,2273442871.0,1264.4285714285713
"(2273442871, 43835820, 0)",0.0006623115335360061,PZH01_MST_0908_01,Zuid-Holland,2273442871.0,43835820.0,844.0714285714286
"(44144254, 726796221, 0)",0.0011956712479572519,PZH01_MST_0910_00,Zuid-Holland,44144254.0,726796221.0,2760.6428571428573
"(44138148, 2412876494, 0)",0.00030145778018780914,PZH01_MST_0910_02,Zuid-Holland,44138148.0,2412876494.0,4374.714285714285
"(4265864151, 44125591, 0)",0.00038712911586748623,PZH01_MST_0913_00,Zuid-Holland,4265864151.0,44125591.0,872.8571428571429
"(44125136, 4265864150, 0)",0.000585031919887508,PZH01_MST_0913_02,Zuid-Holland,44125136.0,4265864150.0,1548.0
"(2406819078, 44097502, 0)",6.857224661568276e-06,PZH01_MST_0916_00,Zuid-Holland,2406819078.0,44097502.0,0.0
"(44097503, 1499441154, 0)",0.00018208197173920552,PZH01_MST_0917_00,Zuid-Holland,44097503.0,1499441154.0,1315.7142857142858
"(44097503, 1499441154, 0)",0.006530032537851261,PZH01_MST_0917_02,Zuid-Holland,44097503.0,1499441154.0,2025.642857142857
"(44147061, 1563503277, 0)",0.00026252743453329154,PZH01_MST_0919_00,Zuid-Holland,44147061.0,1563503277.0,1101.5714285714287
"(44147061, 1563503277, 0)",0.00019093129492176223,PZH01_MST_0919_01,Zuid-Holland,44147061.0,1563503277.0,2143.714285714286
"(43537055, 2250039847, 0)",0.0033988833223561324,PZH01_MST_0926_00,Zuid-Holland,43537055.0,2250039847.0,462.2142857142857
"(43537055, 2250039847, 0)",0.003497919798523722,PZH01_MST_0926_01,Zuid-Holland,43537055.0,2250039847.0,286.0
"(1806271348, 4777832486, 0)",0.000370186370794269,PZH01_MST_0927_01,Zuid-Holland,1806271348.0,4777832486.0,1084.4285714285713
"(1806271346, 3554971890, 0)",0.00012582705522104013,PZH01_MST_0928_00,Zuid-Holland,1806271346.0,3554971890.0,2131.0714285714284
"(1806271346, 3554971890, 0)",0.0001047218502924632,PZH01_MST_0928_01,Zuid-Holland,1806271346.0,3554971890.0,1209.7857142857142
"(1401435492, 472473948, 0)",0.00022185803485373921,RDH01_TI067L,Zuid-Holland,1401435492.0,472473948.0,971.2857142857143
"(1400470005, 1400470026, 0)",0.0003030560944223036,RDH01_TI1003-A,Zuid-Holland,1400470005.0,1400470026.0,894.5714285714286
"(1400470020, 1400469996, 0)",0.00025592021892424774,RDH01_TI1003-B,Zuid-Holland,1400470020.0,1400469996.0,1516.5
"(523453207, 8072677610, 0)",0.021654175658716402,RDH01_TI1004-A,Zuid-Holland,523453207.0,8072677610.0,428.7142857142857
"(515112192, 4332833392, 0)",0.0002740094206316864,RDH01_TI1005-A,Zuid-Holland,515112192.0,4332833392.0,446.85714285714283
"(414203703, 1085332854, 0)",0.00023271421453512965,RDH01_TI191-A,Zuid-Holland,414203703.0,1085332854.0,573.8571428571429
"(1704414304, 1704414346, 0)",0.0006721823776260423,RWS01_MONICA_00D00404B05F10200005,Zuid-Holland,1704414304.0,1704414346.0,877.2857142857143
"(3151719502, 3138474791, 0)",0.0005730703108346092,RWS01_MONICA_00D00404BC5A08200007,Zuid-Holland,3151719502.0,3138474791.0,1115.0
"(45144960, 4647709866, 0)",0.0006202111083032225,RWS01_MONICA_00D00406585AD0050005,Zuid-Holland,45144960.0,4647709866.0,1404.7857142857142
"(45144960, 4647709866, 0)",0.0006202111083032225,RWS01_MONICA_00D00406585AD0050009,Zuid-Holland,45144960.0,4647709866.0,3173.4285714285716
"(45144960, 4647709866, 0)",0.0006202111083032225,RWS01_MONICA_00D00406585AD005000D,Zuid-Holland,45144960.0,4647709866.0,906.5
"(45144960, 4647709866, 0)",0.0006202111083032225,RWS01_MONICA_00D00406585AD0050011,Zuid-Holland,45144960.0,4647709866.0,3316.5
"(5380984528, 45142057, 0)",0.0006203454409885272,RWS01_MONICA_00D004065C0AD0070007,Zuid-Holland,5380984528.0,45142057.0,1933.0
"(5380984528, 45142057, 0)",0.0006203454409885272,RWS01_MONICA_00D004065C0AD007000B,Zuid-Holland,5380984528.0,45142057.0,5087.285714285715
"(5380984528, 45142057, 0)",0.0006203454409885272,RWS01_MONICA_00D004065C0AD007000F,Zuid-Holland,5380984528.0,45142057.0,5151.642857142857
"(5380984528, 45142057, 0)",0.0006203454409885272,RWS01_MONICA_00D004065C0AD0070013,Zuid-Holland,5380984528.0,45142057.0,1430.2142857142858
"(44901774, 44869789, 0)",0.0002711093381922342,RWS01_MONICA_00D004083462D0070007,Zuid-Holland,44901774.0,44869789.0,1159.0714285714287
"(44901774, 44869789, 0)",0.0002711093381922342,RWS01_MONICA_00D004083462D007000B,Zuid-Holland,44901774.0,44869789.0,3443.714285714286
"(44901774, 44869789, 0)",0.0002711093381922342,RWS01_MONICA_00D004083462D007000F,Zuid-Holland,44901774.0,44869789.0,1600.9285714285713
"(44901774, 44869789, 0)",0.0002711093381922342,RWS01_MONICA_00D004083462D0070087,Zuid-Holland,44901774.0,44869789.0,2276.8571428571427
"(44901774, 44869789, 0)",0.0002711093381922342,RWS01_MONICA_00D004083462D007008B,Zuid-Holland,44901774.0,44869789.0,2960.785714285714
"(44869789, 839483816, 0)",0.0006956267301103463,RWS01_MONICA_00D00408441E00200007,Zuid-Holland,44869789.0,839483816.0,251.0
"(44869789, 839483816, 0)",0.0006956267301103463,RWS01_MONICA_00D00408441E0020000B,Zuid-Holland,44869789.0,839483816.0,2510.8571428571427
"(44869789, 839483816, 0)",0.0006956267301103463,RWS01_MONICA_00D00408441E0020000F,Zuid-Holland,44869789.0,839483816.0,2264.9285714285716
"(44869789, 839483816, 0)",0.0006956267301103463,RWS01_MONICA_00D00408441E00200013,Zuid-Holland,44869789.0,839483816.0,317.7142857142857
"(5008450201, 260255130, 0)",0.0007812444508972683,RWS01_MONICA_00D00408480018200009,Zuid-Holland,5008450201.0,260255130.0,2373.8571428571427
"(5008450201, 260255130, 0)",0.0007812444508972683,RWS01_MONICA_00D0040848001820000D,Zuid-Holland,5008450201.0,260255130.0,3797.9285714285716
"(44812861, 44871605, 0)",0.00026862429896760807,RWS01_MONICA_00D004084800D0050005,Zuid-Holland,44812861.0,44871605.0,3948.714285714286
"(44812861, 44871605, 0)",0.00026862429896760807,RWS01_MONICA_00D004084800D0050009,Zuid-Holland,44812861.0,44871605.0,3264.785714285714
"(44869789, 44805498, 0)",0.00026538072714050553,RWS01_MONICA_00D004084C14D0070007,Zuid-Holland,44869789.0,44805498.0,2094.285714285714
"(44869789, 44805498, 0)",0.00026538072714050553,RWS01_MONICA_00D004084C14D007000B,Zuid-Holland,44869789.0,44805498.0,1639.2857142857142
"(44812861, 44871605, 0)",0.0002267906169242467,RWS01_MONICA_00D004085037D0050005,Zuid-Holland,44812861.0,44871605.0,2315.8571428571427
"(44812861, 44871605, 0)",0.0002267906169242467,RWS01_MONICA_00D004085037D0050009,Zuid-Holland,44812861.0,44871605.0,1966.9285714285713
"(44812861, 44871605, 0)",2.4710638554404803e-05,RWS01_MONICA_00D004085C50D0050005,Zuid-Holland,44812861.0,44871605.0,3832.8571428571427
"(44812861, 44871605, 0)",2.4710638554404803e-05,RWS01_MONICA_00D004085C50D0050009,Zuid-Holland,44812861.0,44871605.0,2931.5
"(44869789, 44805498, 0)",2.159080070044155e-05,RWS01_MONICA_00D004085C50D0070007,Zuid-Holland,44869789.0,44805498.0,3210.5
"(44869789, 44805498, 0)",2.159080070044155e-05,RWS01_MONICA_00D004085C50D007000B,Zuid-Holland,44869789.0,44805498.0,2531.5
"(44812861, 44871605, 0)",0.0001570183422273175,RWS01_MONICA_00D004086C31D0050005,Zuid-Holland,44812861.0,44871605.0,3690.714285714286
"(44812861, 44871605, 0)",0.0001570183422273175,RWS01_MONICA_00D004086C31D0050009,Zuid-Holland,44812861.0,44871605.0,2982.9285714285716
"(44869789, 44805498, 0)",0.00015625347354633094,RWS01_MONICA_00D004086C31D0070007,Zuid-Holland,44869789.0,44805498.0,2308.5
"(44869789, 44805498, 0)",0.00015625347354633094,RWS01_MONICA_00D004086C31D007000B,Zuid-Holland,44869789.0,44805498.0,2097.0
"(44812861, 44819428, 0)",0.00027508624988752535,RWS01_MONICA_00D00408741410200005,Zuid-Holland,44812861.0,44819428.0,1602.5
"(1404100063, 44812861, 0)",0.0005027826115042106,RWS01_MONICA_00D00408804BD0050005,Zuid-Holland,1404100063.0,44812861.0,1410.142857142857
"(1404100063, 44812861, 0)",0.0005027826115042106,RWS01_MONICA_00D00408804BD0050009,Zuid-Holland,1404100063.0,44812861.0,2130.6428571428573
"(1404100063, 44812861, 0)",0.0005027826115042106,RWS01_MONICA_00D00408804BD005000D,Zuid-Holland,1404100063.0,44812861.0,1642.642857142857
"(44805498, 44779297, 0)",0.00048789986014460623,RWS01_MONICA_00D00408845CD0070007,Zuid-Holland,44805498.0,44779297.0,2627.6428571428573
"(44805498, 44779297, 0)",0.00048789986014460623,RWS01_MONICA_00D00408845CD007000B,Zuid-Holland,44805498.0,44779297.0,2627.8571428571427
"(44805498, 44779297, 0)",0.00048789986014460623,RWS01_MONICA_00D00408845CD007000F,Zuid-Holland,44805498.0,44779297.0,1118.4285714285713
"(1404100063, 44812861, 0)",0.0005334477497718905,RWS01_MONICA_00D004089402D0050005,Zuid-Holland,1404100063.0,44812861.0,3865.0
"(1404100063, 44812861, 0)",0.0005334477497718905,RWS01_MONICA_00D004089402D0050009,Zuid-Holland,1404100063.0,44812861.0,3015.5714285714284
"(1404100063, 44812861, 0)",0.0005334477497718905,RWS01_MONICA_00D004089402D005000D,Zuid-Holland,1404100063.0,44812861.0,1800.2142857142858
"(44805498, 44779297, 0)",0.000525665169255085,RWS01_MONICA_00D004089420D0070007,Zuid-Holland,44805498.0,44779297.0,2665.9285714285716
"(44805498, 44779297, 0)",0.000525665169255085,RWS01_MONICA_00D004089420D007000B,Zuid-Holland,44805498.0,44779297.0,2114.0
"(44805498, 44779297, 0)",0.000525665169255085,RWS01_MONICA_00D004089420D0070087,Zuid-Holland,44805498.0,44779297.0,1025.2857142857142
"(44805498, 44779297, 0)",0.0005301287934080829,RWS01_MONICA_00D004089855D0070007,Zuid-Holland,44805498.0,44779297.0,2182.1428571428573
"(44805498, 44779297, 0)",0.0005301287934080829,RWS01_MONICA_00D004089855D007000B,Zuid-Holland,44805498.0,44779297.0,1875.5
"(44768012, 1404100063, 0)",0.0005209860190780873,RWS01_MONICA_00D004089C0AD0050005,Zuid-Holland,44768012.0,1404100063.0,2661.8571428571427
"(44768012, 1404100063, 0)",0.0005209860190780873,RWS01_MONICA_00D004089C0AD0050009,Zuid-Holland,44768012.0,1404100063.0,2280.6428571428573
"(44768012, 1404100063, 0)",0.0005209860190780873,RWS01_MONICA_00D004089C0AD005000D,Zuid-Holland,44768012.0,1404100063.0,1315.642857142857
"(44779297, 2376126468, 0)",0.00043293454276556887,RWS01_MONICA_00D004089C4600200007,Zuid-Holland,44779297.0,2376126468.0,245.0
"(44779297, 2376126468, 0)",0.00043293454276556887,RWS01_MONICA_00D004089C460020000B,Zuid-Holland,44779297.0,2376126468.0,706.2142857142857
"(44768012, 1404100063, 0)",0.0005201511202871197,RWS01_MONICA_00D00408A800D0050005,Zuid-Holland,44768012.0,1404100063.0,2854.5
"(44768012, 1404100063, 0)",0.0005201511202871197,RWS01_MONICA_00D00408A800D0050009,Zuid-Holland,44768012.0,1404100063.0,2301.285714285714
"(44779297, 1404100029, 0)",0.0005331596045273743,RWS01_MONICA_00D00408A800D0070007,Zuid-Holland,44779297.0,1404100029.0,2622.3571428571427
"(44779297, 1404100029, 0)",0.0005331596045273743,RWS01_MONICA_00D00408A800D007000B,Zuid-Holland,44779297.0,1404100029.0,2078.9285714285716
"(1404100029, 44721233, 0)",0.0005164538564518733,RWS01_MONICA_00D00408BC23D0070007,Zuid-Holland,1404100029.0,44721233.0,2049.0
"(1404100029, 44721233, 0)",0.0005164538564518733,RWS01_MONICA_00D00408BC23D007000B,Zuid-Holland,1404100029.0,44721233.0,2755.5
"(1402771461, 44768012, 0)",0.0005175922184498884,RWS01_MONICA_00D00408BC55D0050005,Zuid-Holland,1402771461.0,44768012.0,2574.9285714285716
"(1402771461, 44768012, 0)",0.0005175922184498884,RWS01_MONICA_00D00408BC55D0050009,Zuid-Holland,1402771461.0,44768012.0,2974.0
"(1402771461, 44768012, 0)",0.0005147433258496626,RWS01_MONICA_00D00408D019D0050005,Zuid-Holland,1402771461.0,44768012.0,2929.5
"(1402771461, 44768012, 0)",0.0005147433258496626,RWS01_MONICA_00D00408D019D0050009,Zuid-Holland,1402771461.0,44768012.0,2764.9285714285716
"(1404100029, 44721233, 0)",0.0005082011165197809,RWS01_MONICA_00D00408D417D0070007,Zuid-Holland,1404100029.0,44721233.0,3130.0
"(1404100029, 44721233, 0)",0.0005082011165197809,RWS01_MONICA_00D00408D417D007000B,Zuid-Holland,1404100029.0,44721233.0,2946.1428571428573
"(44721233, 1402771477, 0)",0.00046503136897696576,RWS01_MONICA_00D00408E04100200007,Zuid-Holland,44721233.0,1402771477.0,1208.5714285714287
"(1402771477, 1402771461, 0)",0.000554299800645798,RWS01_MONICA_00D00408E04118200005,Zuid-Holland,1402771477.0,1402771461.0,1222.857142857143
"(321651522, 1402771461, 0)",0.0005031678127645412,RWS01_MONICA_00D00408E832D0050005,Zuid-Holland,321651522.0,1402771461.0,4187.071428571428
"(321651522, 1402771461, 0)",0.0005031678127645412,RWS01_MONICA_00D00408E832D0050009,Zuid-Holland,321651522.0,1402771461.0,2704.4285714285716
"(1402771496, 3477908171, 0)",0.0005385712157595332,RWS01_MONICA_00D00408F41908200007,Zuid-Holland,1402771496.0,3477908171.0,931.4285714285714
"(321651522, 1402771489, 0)",0.00047699766598511797,RWS01_MONICA_00D00408F41910200005,Zuid-Holland,321651522.0,1402771489.0,1329.5
"(3480662756, 321651522, 0)",0.000513211424353947,RWS01_MONICA_00D004090C4BD0050005,Zuid-Holland,3480662756.0,321651522.0,1388.357142857143
"(3480662756, 321651522, 0)",0.000513211424353947,RWS01_MONICA_00D004090C4BD0050009,Zuid-Holland,3480662756.0,321651522.0,4032.0
"(3480662756, 321651522, 0)",0.000513211424353947,RWS01_MONICA_00D004090C4BD005000D,Zuid-Holland,3480662756.0,321651522.0,3004.1428571428573
"(3480703206, 322906333, 0)",0.00022481217040888653,RWS01_MONICA_00D00409D40AD0070007,Zuid-Holland,3480703206.0,322906333.0,3348.4285714285716
"(3480703206, 322906333, 0)",0.00022481217040888653,RWS01_MONICA_00D00409D40AD007000B,Zuid-Holland,3480703206.0,322906333.0,2561.9285714285716
"(3480703206, 322906333, 0)",0.00022481217040888653,RWS01_MONICA_00D00409D40AD0070087,Zuid-Holland,3480703206.0,322906333.0,1882.5714285714287
"(2511200880, 3480662756, 0)",0.0001992039760267594,RWS01_MONICA_00D00409DC55D0050005,Zuid-Holland,2511200880.0,3480662756.0,1125.2142857142858
"(2511200880, 3480662756, 0)",0.0001992039760267594,RWS01_MONICA_00D00409DC55D0050009,Zuid-Holland,2511200880.0,3480662756.0,3522.714285714286
"(2511200880, 3480662756, 0)",0.0001992039760267594,RWS01_MONICA_00D00409DC55D005000D,Zuid-Holland,2511200880.0,3480662756.0,2574.714285714286
"(1628956504, 2402827370, 0)",1.0650555972780313,RWS01_MONICA_00D0040A102300200007,Zuid-Holland,1628956504.0,2402827370.0,269.85714285714283
"(44406962, 2511200880, 0)",0.0001635487291707863,RWS01_MONICA_00D0040AF80AD0050005,Zuid-Holland,44406962.0,2511200880.0,988.7857142857143
"(44406962, 2511200880, 0)",0.0001635487291707863,RWS01_MONICA_00D0040AF80AD0050009,Zuid-Holland,44406962.0,2511200880.0,3020.8571428571427
"(44406962, 2511200880, 0)",0.0001635487291707863,RWS01_MONICA_00D0040AF80AD005000D,Zuid-Holland,44406962.0,2511200880.0,2068.5714285714284
"(1366963385, 1366985658, 0)",0.0005783424982331347,RWS01_MONICA_00D0040AF82D38200005,Zuid-Holland,1366963385.0,1366985658.0,889.3571428571429
"(1366963385, 1366985658, 0)",0.0005783424982331347,RWS01_MONICA_00D0040AF82D38200009,Zuid-Holland,1366963385.0,1366985658.0,1113.7142857142858
"(1366963385, 1366985658, 0)",0.0005783424982331347,RWS01_MONICA_00D0040AF82D38200085,Zuid-Holland,1366963385.0,1366985658.0,1282.9285714285713
"(1366963385, 1366985658, 0)",0.0005783424982331347,RWS01_MONICA_00D0040AF82D38200089,Zuid-Holland,1366963385.0,1366985658.0,2446.0
"(44371416, 44406962, 0)",0.00017709279095358028,RWS01_MONICA_00D0040B0806D0050005,Zuid-Holland,44371416.0,44406962.0,517.4285714285714
"(44371416, 44406962, 0)",0.00017709279095358028,RWS01_MONICA_00D0040B0806D0050009,Zuid-Holland,44371416.0,44406962.0,1869.4285714285713
"(44371416, 44406962, 0)",0.00017709279095358028,RWS01_MONICA_00D0040B0806D005000D,Zuid-Holland,44371416.0,44406962.0,1496.857142857143
"(44371416, 44406962, 0)",0.00017709279095358028,RWS01_MONICA_00D0040B0806D0050305,Zuid-Holland,44371416.0,44406962.0,886.5714285714286
"(44371416, 44406962, 0)",0.00017709279095358028,RWS01_MONICA_00D0040B0806D0050309,Zuid-Holland,44371416.0,44406962.0,1968.5714285714287
"(44371416, 44406962, 0)",0.00017709279095358028,RWS01_MONICA_00D0040B0806D005030D,Zuid-Holland,44371416.0,44406962.0,2284.3571428571427
"(44371416, 44406962, 0)",0.0002530154837214468,RWS01_MONICA_00D0040B1829D0050005,Zuid-Holland,44371416.0,44406962.0,434.14285714285717
"(44371416, 44406962, 0)",0.0002530154837214468,RWS01_MONICA_00D0040B1829D0050009,Zuid-Holland,44371416.0,44406962.0,3487.214285714286
"(44371416, 44406962, 0)",0.0002530154837214468,RWS01_MONICA_00D0040B1829D005000D,Zuid-Holland,44371416.0,44406962.0,2750.5714285714284
"(44371416, 44406962, 0)",0.0002530154837214468,RWS01_MONICA_00D0040B1829D0050305,Zuid-Holland,44371416.0,44406962.0,2592.5
"(44371416, 44406962, 0)",0.0002530154837214468,RWS01_MONICA_00D0040B1829D0050309,Zuid-Holland,44371416.0,44406962.0,3405.9285714285716
"(44371416, 44406962, 0)",0.0002530154837214468,RWS01_MONICA_00D0040B1829D005030D,Zuid-Holland,44371416.0,44406962.0,3114.0
"(44195907, 44183994, 0)",0.00026083153707521795,RWS01_MONICA_00D0040BD40A00200007,Zuid-Holland,44195907.0,44183994.0,1447.7142857142858
"(44195907, 1367180091, 0)",2.617065545082593e-05,RWS01_MONICA_00D0040BD40A20200007,Zuid-Holland,44195907.0,1367180091.0,2364.214285714286
"(44195907, 1367180091, 0)",2.617065545082593e-05,RWS01_MONICA_00D0040BD40A2020000B,Zuid-Holland,44195907.0,1367180091.0,2203.8571428571427
"(44206856, 44175317, 0)",0.00022466360688512462,RWS01_MONICA_00D0040BD410D0070007,Zuid-Holland,44206856.0,44175317.0,3506.6428571428573
"(44206856, 44175317, 0)",0.00022466360688512462,RWS01_MONICA_00D0040BD410D007000B,Zuid-Holland,44206856.0,44175317.0,1167.5
"(1367180091, 846232067, 0)",0.0008490252169582876,RWS01_MONICA_00D0040BEC4220200007,Zuid-Holland,1367180091.0,846232067.0,2193.4285714285716
"(1367180091, 846232067, 0)",0.0008490252169582876,RWS01_MONICA_00D0040BEC422020000B,Zuid-Holland,1367180091.0,846232067.0,2075.0714285714284
"(44175317, 44177581, 0)",0.0008490542825930095,RWS01_MONICA_00D0040C1028D0070007,Zuid-Holland,44175317.0,44177581.0,2364.0714285714284
"(44175317, 44177581, 0)",0.0008490542825930095,RWS01_MONICA_00D0040C1028D007000B,Zuid-Holland,44175317.0,44177581.0,2220.9285714285716
"(44175317, 1367194737, 0)",0.0008532191497004967,RWS01_MONICA_00D0040C104C78200007,Zuid-Holland,44175317.0,1367194737.0,2132.5
"(44175317, 1367194737, 0)",0.0008532191497004967,RWS01_MONICA_00D0040C104C7820000B,Zuid-Holland,44175317.0,1367194737.0,2698.0714285714284
"(1413954947, 8541598629, 0)",0.0004608151014734163,RWS01_MONICA_00D00E020C54D0050005,Zuid-Holland,1413954947.0,8541598629.0,2637.214285714286
"(1413954947, 8541598629, 0)",0.0004608151014734163,RWS01_MONICA_00D00E020C54D0050009,Zuid-Holland,1413954947.0,8541598629.0,2475.785714285714
"(8541561108, 8541471048, 0)",0.00044705511654927996,RWS01_MONICA_00D00E021029D0070007,Zuid-Holland,8541561108.0,8541471048.0,2171.3571428571427
"(8541561108, 8541471048, 0)",0.00044705511654927996,RWS01_MONICA_00D00E021029D007000B,Zuid-Holland,8541561108.0,8541471048.0,2297.285714285714
"(45131315, 8541471077, 0)",0.0006753653533070173,RWS01_MONICA_00D00E022C08D0050005,Zuid-Holland,45131315.0,8541471077.0,2831.8571428571427
"(45131315, 8541471077, 0)",0.0006753653533070173,RWS01_MONICA_00D00E022C08D0050009,Zuid-Holland,45131315.0,8541471077.0,2921.0714285714284
"(45131315, 8541471077, 0)",0.0006754030538165705,RWS01_MONICA_00D00E02303BD0050005,Zuid-Holland,45131315.0,8541471077.0,2888.5
"(45131315, 8541471077, 0)",0.0006754030538165705,RWS01_MONICA_00D00E02303BD0050009,Zuid-Holland,45131315.0,8541471077.0,3016.714285714286
"(8541471051, 264066891, 0)",0.0006757641574505625,RWS01_MONICA_00D00E023407D0070007,Zuid-Holland,8541471051.0,264066891.0,2413.0
"(8541471051, 264066891, 0)",0.0006757641574505625,RWS01_MONICA_00D00E023407D007000B,Zuid-Holland,8541471051.0,264066891.0,3562.5
"(44508920, 44435948, 0)",11.160090293029116,RWS01_MONICA_00D00F03305010200005,Zuid-Holland,44508920.0,44435948.0,377.5
